Postcode,Ward,Longitude,Latitude
OX256JQ,Deddington Ward,-1.3317155,51.95485587
OX256JR,Deddington Ward,-1.3402455,51.95169414
OX256JS,Deddington Ward,-1.33805286,51.95138513
OX256JT,Deddington Ward,-1.34214173,51.9543661
OX256JU,Deddington Ward,-1.35481058,51.95882382
OX256JW,Deddington Ward,-1.32883631,51.94494928
OX256JX,Deddington Ward,-1.35099729,51.96087082
OX256JY,Deddington Ward,-1.33526357,51.95207073
OX256JZ,Deddington Ward,-1.3047035,51.96642385
OX256LA,Deddington Ward,-1.34220299,51.95216363
OX256LB,Deddington Ward,-1.33729496,51.95147078
OX256LD,Deddington Ward,-1.34020363,51.95256604
OX256LJ,Deddington Ward,-1.27662224,51.95395492
OX256LL,Deddington Ward,-1.27642032,51.95293769
OX256LN,Deddington Ward,-1.27769495,51.95330515
OX256LP,Deddington Ward,-1.27585912,51.95435484
OX256LR,Deddington Ward,-1.26145251,51.96322959
OX256LS,Deddington Ward,-1.26125571,51.96457703
OX256LT,Deddington Ward,-1.28140393,51.96525008
OX256LU,Deddington Ward,-1.25537436,51.96815445
OX256LW,Deddington Ward,-1.27865613,51.95234899
OX256LX,Deddington Ward,-1.27063826,51.94427952
OX256LZ,Deddington Ward,-1.27676244,51.95338035
OX256NA,Deddington Ward,-1.27479346,51.95456407
OX256NB,Deddington Ward,-1.27837619,51.95437927
OX256ND,Deddington Ward,-1.27927963,51.9570282
OX256NE,Deddington Ward,-1.27756088,51.95621746
OX256NF,Deddington Ward,-1.26381061,51.94810325
OX256NG,Deddington Ward,-1.2457644,51.94749458
OX256NH,Deddington Ward,-1.27339758,51.94818973
OX256NJ,Deddington Ward,-1.27406898,51.9543708
OX256NL,Deddington Ward,-1.29005975,51.94616944
OX256NN,Deddington Ward,-1.25962585,51.95041473
OX256NP,Deddington Ward,-1.27229947,51.94771542
OX256NQ,Deddington Ward,-1.27308491,51.95313294
OX261AA,Bicester South & Ambrosden Ward,-1.16694428,51.89666628
OX261AB,Bicester South & Ambrosden Ward,-1.17442693,51.89598173
OX261AD,Bicester South & Ambrosden Ward,-1.17586497,51.89761023
OX261AE,Bicester South & Ambrosden Ward,-1.17481013,51.89807039
OX261AF,Bicester South & Ambrosden Ward,-1.17128344,51.89463791
OX261AG,Bicester South & Ambrosden Ward,-1.17267742,51.89707536
OX261AH,Bicester South & Ambrosden Ward,-1.1693636,51.89156733
OX261AJ,Bicester South & Ambrosden Ward,-1.16978603,51.89308984
OX261AL,Bicester South & Ambrosden Ward,-1.17100944,51.89136315
OX261AN,Bicester South & Ambrosden Ward,-1.16402819,51.89169141
OX261AP,Bicester South & Ambrosden Ward,-1.17179732,51.89198011
OX261AQ,Bicester South & Ambrosden Ward,-1.17265328,51.89284929
OX261AR,Bicester South & Ambrosden Ward,-1.17185693,51.89269083
OX261AS,Bicester South & Ambrosden Ward,-1.16070237,51.89548903
OX261AT,Bicester South & Ambrosden Ward,-1.17292824,51.89687034
OX261AU,Bicester South & Ambrosden Ward,-1.17283147,51.89659992
OX261AW,Bicester South & Ambrosden Ward,-1.17278061,51.89620394
OX261AX,Bicester South & Ambrosden Ward,-1.17638283,51.89392742
OX261AY,Bicester South & Ambrosden Ward,-1.17034576,51.88952426
OX261AZ,Bicester South & Ambrosden Ward,-1.16952733,51.88977923
OX261BA,Fringford & Heyfords Ward,-1.18884472,51.88542733
OX261BB,Fringford & Heyfords Ward,-1.18872332,51.88571421
OX261BD,Bicester South & Ambrosden Ward,-1.1680712,51.89073101
OX261BE,Bicester South & Ambrosden Ward,-1.16791752,51.89039724
OX261BF,Bicester South & Ambrosden Ward,-1.16598173,51.89213685
OX261BG,Bicester South & Ambrosden Ward,-1.16722143,51.8903204
OX261BH,Bicester South & Ambrosden Ward,-1.17128799,51.89755112
OX261BJ,Fringford & Heyfords Ward,-1.18785197,51.88569022
OX261BL,Bicester South & Ambrosden Ward,-1.17150217,51.8969682
OX261BN,Bicester South & Ambrosden Ward,-1.16956413,51.89566878
OX261BP,Bicester South & Ambrosden Ward,-1.17057521,51.89521735
OX261BQ,Bicester South & Ambrosden Ward,-1.16924173,51.8966016
OX261BS,Bicester South & Ambrosden Ward,-1.16750603,51.89536653
OX261BT,Bicester South & Ambrosden Ward,-1.16181162,51.89367171
OX261BU,Bicester South & Ambrosden Ward,-1.17173952,51.89354418
OX261BW,Bicester South & Ambrosden Ward,-1.17340788,51.89369977
OX261BX,Bicester South & Ambrosden Ward,-1.17068691,51.89309619
OX261BY,Bicester South & Ambrosden Ward,-1.17127191,51.89368475
OX261BZ,Bicester South & Ambrosden Ward,-1.17227962,51.89420435
OX261DA,Bicester South & Ambrosden Ward,-1.16885583,51.89231003
OX261DB,Bicester South & Ambrosden Ward,-1.16886439,51.89263378
OX261DE,Bicester South & Ambrosden Ward,-1.15885115,51.89111504
OX261DF,Fringford & Heyfords Ward,-1.18977433,51.88544273
OX261DG,Fringford & Heyfords Ward,-1.19099567,51.88863404
OX261DH,Fringford & Heyfords Ward,-1.18969632,51.88816654
OX261DJ,Fringford & Heyfords Ward,-1.1911466,51.88832038
OX261DL,Fringford & Heyfords Ward,-1.19048684,51.8878393
OX261DN,Bicester South & Ambrosden Ward,-1.17637624,51.89587849
OX261DP,Bicester South & Ambrosden Ward,-1.17513709,51.89529437
OX261DQ,Bicester South & Ambrosden Ward,-1.17472199,51.89574103
OX261DR,Bicester South & Ambrosden Ward,-1.17377036,51.89532974
OX261DS,Bicester South & Ambrosden Ward,-1.17450695,51.89478644
OX261DW,Bicester South & Ambrosden Ward,-1.16839547,51.89441973
OX261DZ,Bicester South & Ambrosden Ward,-1.16662666,51.89340919
OX261EB,Bicester South & Ambrosden Ward,-1.16764378,51.89341639
OX261ED,Bicester South & Ambrosden Ward,-1.16600135,51.89343173
OX261EG,Bicester South & Ambrosden Ward,-1.1693293,51.89342829
OX261EH,Fringford & Heyfords Ward,-1.19815883,51.89029249
OX261EJ,Bicester South & Ambrosden Ward,-1.16496567,51.89285794
OX261EL,Bicester South & Ambrosden Ward,-1.1648284,51.89320762
OX261EN,Bicester South & Ambrosden Ward,-1.16418607,51.89336491
OX261ES,Bicester South & Ambrosden Ward,-1.16383282,51.89282293
OX261ET,Bicester South & Ambrosden Ward,-1.16485556,51.89566244
OX261FA,Bicester South & Ambrosden Ward,-1.17920292,51.89946778
OX261FE,Bicester South & Ambrosden Ward,-1.17937338,51.89968475
OX261RT,Bicester North & Caversfield Ward,-1.19561497,51.9041846
OX261TA,Fringford & Heyfords Ward,-1.22109902,51.89223583
OX261TB,Fringford & Heyfords Ward,-1.21250459,51.8950828
OX261TD,Fringford & Heyfords Ward,-1.20001644,51.89615844
OX261TE,Fringford & Heyfords Ward,-1.19444323,51.89086055
OX261TF,Fringford & Heyfords Ward,-1.23094559,51.89173415
OX261TH,Fringford & Heyfords Ward,-1.19734186,51.88639372
OX261TN,Fringford & Heyfords Ward,-1.1892219,51.88707533
OX261TW,Fringford & Heyfords Ward,-1.2111439,51.88813245
OX261TZ,Fringford & Heyfords Ward,-1.18725953,51.8903436
OX261UD,Fringford & Heyfords Ward,-1.18456688,51.88817606
OX261UE,Fringford & Heyfords Ward,-1.190301,51.8941409
OX261UF,Fringford & Heyfords Ward,-1.19001928,51.89283522
OX261UG,Fringford & Heyfords Ward,-1.19008293,51.89010232
OX261UH,Fringford & Heyfords Ward,-1.20006243,51.89684208
OX261UJ,Fringford & Heyfords Ward,-1.19055077,51.89075291
OX261UL,Fringford & Heyfords Ward,-1.1900461,51.89134286
OX261UN,Fringford & Heyfords Ward,-1.18813324,51.89024174
OX261UP,Fringford & Heyfords Ward,-1.18479223,51.8869638
OX261UQ,Fringford & Heyfords Ward,-1.19056675,51.89148131
OX261UR,Fringford & Heyfords Ward,-1.18724962,51.88686391
OX261US,Fringford & Heyfords Ward,-1.1889971,51.88987905
OX261UT,Fringford & Heyfords Ward,-1.18776886,51.88788351
OX261UU,Fringford & Heyfords Ward,-1.18836284,51.88636809
OX261UW,Fringford & Heyfords Ward,-1.18642867,51.88807206
OX261UX,Fringford & Heyfords Ward,-1.18490374,51.88722532
OX261UY,Fringford & Heyfords Ward,-1.1835227,51.88646048
OX261XA,Fringford & Heyfords Ward,-1.17925277,51.88236672
OX261XB,Fringford & Heyfords Ward,-1.18820184,51.88723913
OX261XD,Fringford & Heyfords Ward,-1.18729557,51.88753858
OX262AA,Bicester West Ward,-1.15836702,51.89758531
OX262AB,Bicester West Ward,-1.15642073,51.90140165
OX262AD,Bicester West Ward,-1.15921529,51.89652141
OX262AE,Bicester West Ward,-1.1600937,51.89617703
OX262AF,Bicester West Ward,-1.16195035,51.89637009
OX262AG,Bicester West Ward,-1.16159691,51.89661932
OX262AH,Bicester West Ward,-1.1595319,51.89746776
OX262AJ,Bicester West Ward,-1.16029759,51.89693374
OX262AL,Bicester West Ward,-1.16061959,51.89759241
OX262AN,Bicester West Ward,-1.16061389,51.89789806
OX262AP,Bicester West Ward,-1.16156116,51.89697872
OX262AQ,Bicester West Ward,-1.16298524,51.89698885
OX262AR,Bicester West Ward,-1.16225398,51.89801765
OX262AS,Bicester West Ward,-1.16217899,51.89736075
OX262AT,Bicester West Ward,-1.16292344,51.89718622
OX262AU,Bicester West Ward,-1.16224612,51.89844018
OX262AW,Bicester West Ward,-1.16151204,51.89727508
OX262AX,Bicester West Ward,-1.16331346,51.89731488
OX262AY,Bicester West Ward,-1.16278882,51.8981743
OX262AZ,Bicester West Ward,-1.16393078,51.89694163
OX262BA,Bicester West Ward,-1.16393698,51.89739124
OX262BB,Bicester West Ward,-1.16464522,51.89838531
OX262BD,Bicester West Ward,-1.16404224,51.89876765
OX262BE,Bicester West Ward,-1.16798448,51.89778856
OX262BG,Bicester West Ward,-1.16625272,51.89791117
OX262BH,Bicester West Ward,-1.16677194,51.89891289
OX262BJ,Bicester West Ward,-1.16631489,51.89847807
OX262BL,Bicester West Ward,-1.16855921,51.89893452
OX262BN,Bicester West Ward,-1.17088749,51.89878011
OX262BP,Bicester West Ward,-1.1658842,51.89976077
OX262BQ,Bicester West Ward,-1.16902557,51.89886588
OX262BS,Bicester West Ward,-1.15930929,51.89693568
OX262BT,Bicester West Ward,-1.16899865,51.90111352
OX262BW,Bicester West Ward,-1.16558554,51.89705228
OX262BX,Bicester West Ward,-1.17178146,51.90470268
OX262BY,Bicester West Ward,-1.16603369,51.89953705
OX262BZ,Bicester West Ward,-1.16462685,51.90721461
OX262DA,Bicester West Ward,-1.15655244,51.90213088
OX262DB,Bicester West Ward,-1.15813133,51.90242093
OX262DD,Bicester West Ward,-1.15965872,51.9039154
OX262DE,Bicester West Ward,-1.16114795,51.90512186
OX262DF,Bicester West Ward,-1.16362326,51.9064612
OX262DG,Bicester West Ward,-1.15936216,51.90422797
OX262DH,Bicester West Ward,-1.16515812,51.90756904
OX262DJ,Bicester West Ward,-1.1657895,51.90801409
OX262DL,Bicester West Ward,-1.16323568,51.90776218
OX262DN,Bicester West Ward,-1.15762174,51.90324447
OX262DP,Bicester West Ward,-1.16010703,51.90481772
OX262DQ,Bicester West Ward,-1.16649539,51.90836076
OX262DR,Bicester West Ward,-1.16144912,51.90612204
OX262DS,Bicester West Ward,-1.16043611,51.9050988
OX262DT,Bicester West Ward,-1.16068591,51.90417449
OX262DU,Bicester West Ward,-1.16047436,51.9053868
OX262DW,Bicester West Ward,-1.16010703,51.90481772
OX262DX,Bicester West Ward,-1.15935137,51.90558557
OX262DY,Bicester West Ward,-1.16002508,51.9060939
OX262DZ,Bicester West Ward,-1.15911938,51.90477471
OX262EA,Bicester West Ward,-1.16134001,51.90651688
OX262EB,Bicester West Ward,-1.16282555,51.90323666
OX262ED,Bicester West Ward,-1.16410453,51.90481023
OX262EE,Bicester West Ward,-1.16515839,51.90598658
OX262EF,Bicester West Ward,-1.16158388,51.90278724
OX262EG,Bicester West Ward,-1.16257246,51.90355854
OX262EH,Bicester West Ward,-1.16439256,51.90573837
OX262EJ,Bicester West Ward,-1.16727493,51.90472482
OX262EL,Bicester West Ward,-1.16732418,51.90441946
OX262EN,Bicester West Ward,-1.16313076,51.90558554
OX262EP,Bicester West Ward,-1.1620317,51.90449877
OX262EQ,Bicester West Ward,-1.16348075,51.90474286
OX262ER,Bicester West Ward,-1.15870729,51.90271276
OX262ES,Bicester West Ward,-1.16150697,51.90457595
OX262ET,Bicester West Ward,-1.15984434,51.90331431
OX262EU,Bicester West Ward,-1.16188437,51.90382338
OX262EW,Bicester West Ward,-1.16265431,51.90462908
OX262EX,Bicester West Ward,-1.16135566,51.90333408
OX262EY,Bicester West Ward,-1.16105448,51.90311615
OX262EZ,Bicester West Ward,-1.16591956,51.90413078
OX262FA,Bicester West Ward,-1.16768471,51.90614833
OX262FB,Bicester West Ward,-1.16786684,51.90494479
OX262FD,Bicester West Ward,-1.16980533,51.90466178
OX262FE,Bicester West Ward,-1.17336244,51.90013722
OX262FF,Bicester West Ward,-1.17266454,51.89935907
OX262FH,Bicester West Ward,-1.16522744,51.90382916
OX262FJ,Bicester West Ward,-1.16947973,51.90576541
OX262FN,Bicester West Ward,-1.16963899,51.90264655
OX262FP,Bicester West Ward,-1.17129748,51.90098586
OX262FR,Bicester West Ward,-1.17221402,51.9017296
OX262FS,Bicester West Ward,-1.17264374,51.90128306
OX262FT,Bicester West Ward,-1.17201568,51.90224071
OX262FU,Bicester West Ward,-1.17165729,51.90275969
OX262FW,Bicester West Ward,-1.1708504,51.90158513
OX262FX,Bicester West Ward,-1.17147876,51.90298321
OX262FY,Bicester West Ward,-1.17083784,51.90226839
OX262GA,Bicester West Ward,-1.17820498,51.90079153
OX262GB,Bicester West Ward,-1.17778412,51.90155285
OX262GD,Bicester West Ward,-1.17638811,51.90317951
OX262GH,Bicester West Ward,-1.17529695,51.9032348
OX262GJ,Bicester West Ward,-1.17425887,51.90118651
OX262GL,Bicester West Ward,-1.17799608,51.90347846
OX262GP,Bicester West Ward,-1.1770592,51.9022491
OX262GR,Bicester West Ward,-1.17933784,51.90163562
OX262GS,Bicester West Ward,-1.17996863,51.90211655
OX262GT,Bicester West Ward,-1.17680276,51.90435127
OX262GU,Bicester West Ward,-1.17591954,51.9049565
OX262HA,Bicester West Ward,-1.16393486,51.90768623
OX262HB,Bicester West Ward,-1.16619587,51.90883517
OX262HD,Bicester West Ward,-1.16840383,51.90971397
OX262HE,Bicester West Ward,-1.16280348,51.90677006
OX262HF,Bicester West Ward,-1.16325089,51.90694408
OX262HG,Bicester West Ward,-1.15629751,51.90099615
OX262HH,Bicester West Ward,-1.15464408,51.90313319
OX262HJ,Bicester West Ward,-1.15404026,51.90355144
OX262HL,Bicester West Ward,-1.15476562,51.90440183
OX262HN,Bicester West Ward,-1.15674726,51.90414633
OX262HP,Bicester West Ward,-1.1577484,51.90579889
OX262HR,Bicester West Ward,-1.15737767,51.90463636
OX262HS,Bicester West Ward,-1.1581362,51.90527118
OX262HT,Bicester West Ward,-1.15632079,51.90518624
OX262HU,Bicester West Ward,-1.15613892,51.90480731
OX262HW,Bicester West Ward,-1.15642299,51.90438676
OX262HX,Bicester West Ward,-1.15654963,51.90305697
OX262HZ,Bicester West Ward,-1.17409851,51.90596874
OX262JA,Bicester West Ward,-1.17514138,51.90617387
OX262JB,Bicester West Ward,-1.17499762,51.90529171
OX262JD,Bicester West Ward,-1.15831082,51.89825925
OX262JH,Bicester West Ward,-1.16018795,51.89813779
OX262JJ,Bicester West Ward,-1.16353078,51.89891687
OX262JL,Bicester West Ward,-1.16385517,51.89944965
OX262JN,Bicester West Ward,-1.16039571,51.89868774
OX262JP,Bicester West Ward,-1.16664227,51.9004225
OX262JR,Bicester West Ward,-1.16751198,51.90133678
OX262JS,Bicester West Ward,-1.16599097,51.90262975
OX262JT,Bicester West Ward,-1.16531798,51.90364998
OX262JU,Bicester West Ward,-1.16660882,51.8998738
OX262JW,Bicester West Ward,-1.16149462,51.89899229
OX262LA,Bicester West Ward,-1.16576282,51.90082088
OX262LB,Bicester West Ward,-1.16427116,51.9013138
OX262LD,Bicester West Ward,-1.16655215,51.90136595
OX262LE,Bicester West Ward,-1.1649208,51.90155219
OX262LF,Bicester West Ward,-1.16402745,51.90191449
OX262LG,Bicester West Ward,-1.16530673,51.90268784
OX262LH,Bicester West Ward,-1.16551149,51.90183511
OX262LJ,Bicester West Ward,-1.16631213,51.90176886
OX262LL,Bicester West Ward,-1.16771486,51.90215642
OX262LN,Bicester West Ward,-1.16923974,51.9014389
OX262LP,Bicester West Ward,-1.16821323,51.9027174
OX262LQ,Bicester West Ward,-1.16442237,51.90256467
OX262LR,Bicester West Ward,-1.1697748,51.90158654
OX262LS,Bicester West Ward,-1.17052562,51.9002791
OX262LT,Bicester West Ward,-1.17120372,51.89976239
OX262LU,Bicester West Ward,-1.17110311,51.90601962
OX262LW,Bicester West Ward,-1.16992565,51.90049966
OX262LX,Bicester West Ward,-1.1726099,51.90391727
OX262LY,Bicester West Ward,-1.17357563,51.90673833
OX262LZ,Bicester West Ward,-1.17331493,51.90272638
OX262NA,Bicester West Ward,-1.16816398,51.90144929
OX262NB,Bicester West Ward,-1.16950619,51.9003888
OX262ND,Bicester West Ward,-1.16765972,51.90356767
OX262NE,Bicester West Ward,-1.16721915,51.90302507
OX262NF,Bicester West Ward,-1.16839403,51.90315926
OX262NG,Bicester West Ward,-1.17041432,51.90395576
OX262NH,Bicester West Ward,-1.17083184,51.90338326
OX262NJ,Bicester West Ward,-1.17405975,51.90729019
OX262NL,Bicester West Ward,-1.17409069,51.90401758
OX262NN,Bicester West Ward,-1.17382498,51.90503173
OX262NP,Bicester West Ward,-1.1550354,51.90164346
OX262NQ,Bicester West Ward,-1.17076643,51.90377841
OX262NR,Bicester West Ward,-1.15893945,51.90117692
OX262NS,Bicester West Ward,-1.1606652,51.9006048
OX262NT,Bicester West Ward,-1.15742168,51.89995224
OX262NU,Bicester West Ward,-1.15352298,51.90323302
OX262NW,Bicester West Ward,-1.17500114,51.90589415
OX262NX,Bicester West Ward,-1.15825498,51.9004707
OX262NZ,Bicester West Ward,-1.15781414,51.8991728
OX262PY,Bicester West Ward,-1.15781414,51.8991728
OX262QD,Bicester West Ward,-1.15844289,51.89897051
OX262RH,Bicester West Ward,-1.17456517,51.90033448
OX262RJ,Bicester West Ward,-1.17482475,51.89965296
OX262RL,Bicester West Ward,-1.17570184,51.90017161
OX262RN,Bicester West Ward,-1.17639506,51.899619
OX262RP,Bicester West Ward,-1.17706182,51.9005138
OX262RW,Bicester West Ward,-1.17512214,51.8992864
OX262TP,Bicester West Ward,-1.17517448,51.90198415
OX262TR,Bicester West Ward,-1.17583676,51.90233046
OX262UA,Bicester West Ward,-1.17196933,51.91029658
OX262UB,Bicester West Ward,-1.17131622,51.91023803
OX262XA,Bicester West Ward,-1.16927548,51.90501768
OX262XB,Bicester West Ward,-1.16608958,51.90593923
OX262XD,Bicester West Ward,-1.17607038,51.90147792
OX262XE,Bicester West Ward,-1.1682348,51.90863382
OX262XH,Bicester West Ward,-1.1717862,51.9076069
OX262XJ,Bicester West Ward,-1.17107346,51.90842009
OX262XL,Bicester West Ward,-1.16943326,51.90907387
OX262XN,Bicester West Ward,-1.16721793,51.90780842
OX262XP,Bicester West Ward,-1.17300152,51.90792115
OX262XQ,Bicester West Ward,-1.1747893,51.90079461
OX262XR,Bicester West Ward,-1.17192063,51.9089925
OX262XS,Bicester West Ward,-1.17118162,51.90965265
OX262XT,Bicester West Ward,-1.16997384,51.90971607
OX262XU,Bicester West Ward,-1.16916797,51.9092698
OX262XW,Bicester West Ward,-1.16735707,51.90578636
OX262XX,Bicester West Ward,-1.16612237,51.9065239
OX262XZ,Bicester West Ward,-1.16706082,51.90529875
OX262YA,Bicester West Ward,-1.17049666,51.90895549
OX262YB,Bicester West Ward,-1.16919617,51.90774148
OX262YD,Bicester West Ward,-1.16932494,51.90864152
OX262YE,Bicester West Ward,-1.17071257,51.90828268
OX262YF,Bicester West Ward,-1.1706396,51.90750891
OX262YG,Bicester West Ward,-1.17008396,51.90768482
OX262YH,Bicester West Ward,-1.16931532,51.90679825
OX262YJ,Bicester West Ward,-1.1688611,51.90699284
OX262YL,Bicester West Ward,-1.17081222,51.90681779
OX262YN,Bicester West Ward,-1.17165506,51.90683272
OX262YP,Bicester West Ward,-1.16985432,51.90594787
OX262YQ,Bicester West Ward,-1.16954124,51.90715949
OX262YR,Bicester West Ward,-1.16763097,51.90669642
OX262YS,Bicester West Ward,-1.17086169,51.90492098
OX262YU,Bicester West Ward,-1.16877297,51.90625494
OX262YW,Bicester West Ward,-1.16819575,51.90759955
OX262YX,Bicester West Ward,-1.17013084,51.90514062
OX262YY,Bicester West Ward,-1.16885017,51.90522148
OX262YZ,Bicester West Ward,-1.16886714,51.90587797
OX262ZA,Bicester West Ward,-1.17325343,51.91003586
OX263AA,Bicester North & Caversfield Ward,-1.16586854,51.91081093
OX263AB,Bicester North & Caversfield Ward,-1.16520001,51.91001496
OX263AD,Bicester North & Caversfield Ward,-1.16436329,51.90966735
OX263AF,Bicester North & Caversfield Ward,-1.16728682,51.91037142
OX263AG,Bicester North & Caversfield Ward,-1.16658079,51.91081598
OX263AH,Bicester North & Caversfield Ward,-1.15070934,51.90752854
OX263BP,Bicester North & Caversfield Ward,-1.15840339,51.90964284
OX263DX,Bicester North & Caversfield Ward,-1.15208401,51.90940864
OX263DY,Bicester North & Caversfield Ward,-1.15425521,51.90990979
OX263DZ,Bicester North & Caversfield Ward,-1.15202991,51.9099657
OX263EA,Bicester North & Caversfield Ward,-1.16534179,51.91177825
OX263EB,Bicester North & Caversfield Ward,-1.16384337,51.91104831
OX263ED,Bicester North & Caversfield Ward,-1.16545021,51.91141937
OX263EE,Bicester North & Caversfield Ward,-1.16428014,51.91179768
OX263EF,Bicester North & Caversfield Ward,-1.16420823,51.9094055
OX263EG,Bicester North & Caversfield Ward,-1.1611796,51.91122715
OX263EH,Bicester North & Caversfield Ward,-1.16013066,51.91134554
OX263EJ,Bicester North & Caversfield Ward,-1.16082501,51.91231256
OX263EL,Bicester North & Caversfield Ward,-1.16160433,51.91105934
OX263EN,Bicester North & Caversfield Ward,-1.15745478,51.9106161
OX263EP,Bicester North & Caversfield Ward,-1.16246597,51.91084969
OX263EQ,Bicester North & Caversfield Ward,-1.15869999,51.91088575
OX263ER,Bicester North & Caversfield Ward,-1.15142618,51.90574446
OX263ES,Bicester North & Caversfield Ward,-1.15109507,51.90634448
OX263EU,Bicester North & Caversfield Ward,-1.15057243,51.90785123
OX263EW,Bicester North & Caversfield Ward,-1.16114628,51.91301616
OX263EX,Bicester North & Caversfield Ward,-1.14938892,51.90893962
OX263EY,Bicester North & Caversfield Ward,-1.15228541,51.90488749
